posts
My brilliant cousin is offering her expertise/advice to anyone who is interested!
"Deno is a simple, modern and secure runtime for JavaScript and TypeScript that uses V8 and is built in Rust. Don't panic though, Node isn't going anywhere.  
hashtag
#programming 
hashtag
#softwareengineering 
hashtag
#javascript 
hashtag
#deno 
hashtag
#news"
"Lucas da Costa has been hard at work on this (and I can vouch for the quality of the tests he writes) -- I have my copy coming, get yours 👇."
"const workingCode = 0;
const cleanWorkingCode = 1;
hashtag
#javascript 
hashtag
#softwareengineer"
And there are many free resources out there!
"Challenge accepted. Let's see if this is something I'm capable of doing. 
hashtag
#codingbootcamp"
